entity,name,aka,description
http://www.wikidata.org/entity/Q18642294,Asteria,,"personaggio della mitologia greca, figlia di Teucro"
http://www.wikidata.org/entity/Q18642287,Asteria,,figlia di Danao
http://www.wikidata.org/entity/Q18642288,Asteria,,"personaggio della mitologia greca, una delle Alcionidi"
http://www.wikidata.org/entity/Q18642286,Asteria,,
http://www.wikidata.org/entity/Q18642295,Asteria,,
http://www.wikidata.org/entity/Q18642292,Asteria,,
http://www.wikidata.org/entity/Q65227397,Asteride,,
http://www.wikidata.org/entity/Q12762664,Asterio,,"personaggio della mitologia greca, figlio di Neleo"
http://www.wikidata.org/entity/Q42372544,Asterio,Asterione,"personaggio della mitologia greca, figlio di Androgenea"
http://www.wikidata.org/entity/Q55809760,Asterio,,"personaggio della mitologia greca, figlio di Egitto"
http://www.wikidata.org/entity/Q23162,Asterio,,"re di Creta nella mitologia greca, figlio di Tettamo"
http://www.wikidata.org/entity/Q4071638,Asterio,,"personaggio della mitologia greca, Argonauta"
http://www.wikidata.org/entity/Q24055357,Asterione,,"personaggio della mitologia greca, figlio di Comete"
http://www.wikidata.org/entity/Q748578,Asterodia,,"personaggio della mitologia greca, figlia di Euripilo e moglie di Icario"
http://www.wikidata.org/entity/Q2868652,Asterodia,Asteria,"personaggio della mitologia greca, figlia di Deione e moglie di Foco"
http://www.wikidata.org/entity/Q9635388,Asterope,,una delle Esperidi nella mitologia greca
http://www.wikidata.org/entity/Q748909,Asteropeo,,"personaggio della mitologia greca, guerriero peone figlio di Pelegone"
http://www.wikidata.org/entity/Q21548765,Astiage,,
http://www.wikidata.org/entity/Q55834957,Astiagea,,
http://www.wikidata.org/entity/Q12874168,Astialo,,
http://www.wikidata.org/entity/Q1215850,Astianassa,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q334787,Astianatte,,"personaggio della mitologia greca, figlio di Ettore e Andromaca"
http://www.wikidata.org/entity/Q12359854,Astianatte,,"personaggio della mitologia greca, Eraclide"
http://www.wikidata.org/entity/Q108281053,Astibie,,
http://www.wikidata.org/entity/Q55836507,Asticratia,,"personaggio della mitologia greca, figlia di Polido"
http://www.wikidata.org/entity/Q55836513,Asticratia,,"personaggio della mitologia greca, figlia di Anfione"
http://www.wikidata.org/entity/Q10399416,Astidamia,,"personaggio della mitologia greca, figlia di Amintore o di Ormenio e moglie di Eracle"
http://www.wikidata.org/entity/Q752330,Astidamia,,"personaggio della mitologia greca, figlia di Creteo"
http://www.wikidata.org/entity/Q752338,Astidamia,,"personaggio della mitologia greca, figlia di Forbante"
http://www.wikidata.org/entity/Q752337,Astidamia,,"personaggio della mitologia greca, figlia di Pelope"
http://www.wikidata.org/entity/Q752340,Astidamia,,"personaggio della mitologia greca, figlia di Strofio"
http://www.wikidata.org/entity/Q118471372,Astidamia,,
http://www.wikidata.org/entity/Q752341,Astigite,,
http://www.wikidata.org/entity/Q15816339,Astigono,,"personaggio della mitologia greca, figlio di Priamo"
http://www.wikidata.org/entity/Q3627545,Astilio,,
http://www.wikidata.org/entity/Q108649228,Astiloco,,
http://www.wikidata.org/entity/Q3627547,Astimedusa,,"personaggio della mitologia greca, moglie di Edipo secondo alcune versioni"
http://www.wikidata.org/entity/Q55853786,Astinome,,
http://www.wikidata.org/entity/Q55854121,Astinome,,
http://www.wikidata.org/entity/Q55855188,Astinomo,,
http://www.wikidata.org/entity/Q2868633,Astinoo,,"personaggio della mitologia greca, figlio di Fetonte"
http://www.wikidata.org/entity/Q55855535,Astinoo,,
http://www.wikidata.org/entity/Q55855533,Astinoo,,
http://www.wikidata.org/entity/Q48774282,Astioche,,"personaggio della mitologia greca, figlia di Filante"
http://www.wikidata.org/entity/Q15360381,Astioche,,"personaggio della mitologia greca, figlia di Attore"
http://www.wikidata.org/entity/Q990991,Astioche,,"personaggio della mitologia greca, figlia di Laomedonte"
http://www.wikidata.org/entity/Q55857244,Astioche,,
http://www.wikidata.org/entity/Q55857733,Astiochea,,
http://www.wikidata.org/entity/Q371206,Astipalea,,"personaggio della mitologia greca, figlia di Fenice e amante di Poseidone"
http://www.wikidata.org/entity/Q3627551,Astipilo,,
http://www.wikidata.org/entity/Q4811170,Astrabaco,,
http://www.wikidata.org/entity/Q55816153,Astrea,,
http://www.wikidata.org/entity/Q55833708,Astreo,,
http://www.wikidata.org/entity/Q126692673,Astreo,,
http://www.wikidata.org/entity/Q55836509,Astricratea,,
http://www.wikidata.org/entity/Q3627665,Asture,Astyr,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q190323,Atalanta,,"personaggio della mitologia greca, figlia di Iasione o Scheneo o Menalo"
http://www.wikidata.org/entity/Q13375989,Atalanta,,"personaggio della mitologia greca, figlia di Iasione"
http://www.wikidata.org/entity/Q754714,Atamante,,"personaggio della mitologia greca, figlio di Enopione"
http://www.wikidata.org/entity/Q143880,Atamante,,"re di Orcomeno nella mitologia greca, figlio di Eolo"
http://www.wikidata.org/entity/Q754716,Atamante,,
http://www.wikidata.org/entity/Q65227400,Atamante,,
http://www.wikidata.org/entity/Q15816352,Atas,,"personaggio della mitologia greca, figlio di Priamo"
http://www.wikidata.org/entity/Q55957981,Atera,,
http://www.wikidata.org/entity/Q12873129,Aterione,,
http://www.wikidata.org/entity/Q55965937,Atide,,
http://www.wikidata.org/entity/Q758288,Atimnio,,"personaggio della mitologia greca, figlio di Amisodaro"
http://www.wikidata.org/entity/Q22965389,Atimnio,,"personaggio della mitologia greca, figlio di Zeus e Cassiopea"
http://www.wikidata.org/entity/Q52673792,Atimnio,,"personaggio della mitologia greca, padre di Midone"
http://www.wikidata.org/entity/Q123688161,Atirte,,
http://www.wikidata.org/entity/Q757089,Atlante,,re di Atlantide nel Crizia di Platone
http://www.wikidata.org/entity/Q55962319,Ato,,
http://www.wikidata.org/entity/Q4817519,Atrace,,
http://www.wikidata.org/entity/Q55964567,Atrene,,
http://www.wikidata.org/entity/Q192469,Atreo,,"re di Micene nella mitologia greca, padre di Agamennone e Menelao"
http://www.wikidata.org/entity/Q55964636,Atrome,,
http://www.wikidata.org/entity/Q106616246,Atteide,,
http://www.wikidata.org/entity/Q421808,Atteo,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q21547854,Atteo,,"personaggio della mitologia greca, padre di Telamone"
http://www.wikidata.org/entity/Q208531,Atteone,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q9581658,Atteone,,
http://www.wikidata.org/entity/Q495133,Attide,,
http://www.wikidata.org/entity/Q262016,Attis,Attide,"eunuco, paredro di Cibele nella mitologia greca"
http://www.wikidata.org/entity/Q423424,Attore,,"re di Elide nella mitologia greca, figlio di Forbante"
http://www.wikidata.org/entity/Q21547870,Attore,,"personaggio della mitologia greca, figlio di Poseidone"
http://www.wikidata.org/entity/Q2473937,Attore,,"personaggio della mitologia greca, figlio di Deioneo"
http://www.wikidata.org/entity/Q2823758,Attore,,"personaggio della mitologia greca, figlio di Azeo"
http://www.wikidata.org/entity/Q2823762,Attore,Attone,"re di Ftia nella mitologia greca, figlio di Mirmidone"
http://www.wikidata.org/entity/Q17521118,Attore,,"personaggio della mitologia greca, figlio di Acasto"
http://www.wikidata.org/entity/Q17521119,Attore,,"personaggio della mitologia greca, figlio di Ippaso"
http://www.wikidata.org/entity/Q21547872,Attore,,
http://www.wikidata.org/entity/Q125856619,Attore,,
http://www.wikidata.org/entity/Q125856691,Attore,,
http://www.wikidata.org/entity/Q126902900,Attore,,
http://www.wikidata.org/entity/Q126902922,Attore,,
http://www.wikidata.org/entity/Q126902972,Attore,,
http://www.wikidata.org/entity/Q12873261,Attoride,,
http://www.wikidata.org/entity/Q760213,Auge,,"personaggio della mitologia greca, figlia di Aleo"
http://www.wikidata.org/entity/Q2871728,Auge,,"personaggio della mitologia greca, figlia di Crono"
http://www.wikidata.org/entity/Q207663,Augia,,re di Elide nella mitologia greca
http://www.wikidata.org/entity/Q4821765,Aulete,,
http://www.wikidata.org/entity/Q3629742,Aulide,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q55973572,Aulide,,
http://www.wikidata.org/entity/Q55973606,Aulone,,
http://www.wikidata.org/entity/Q55973867,Auno,,
http://www.wikidata.org/entity/Q55974066,Aurofite,Aurifite,
http://www.wikidata.org/entity/Q782308,Ausone,Ausonio,re ed eponimo degli Ausoni nella mitologia greca
http://www.wikidata.org/entity/Q4825833,Autarieo,,
http://www.wikidata.org/entity/Q784528,Autesione,,"re di Tebe, emigrato nel Peloponneso"
http://www.wikidata.org/entity/Q5712975,Autoctono,,
http://www.wikidata.org/entity/Q20480656,Autodice,,"personaggio della mitologia greca, figlia di Danao"
http://www.wikidata.org/entity/Q15784778,Autofono,,"personaggio della mitologia greca, padre di Polifonte"
http://www.wikidata.org/entity/Q4826358,Autolao,,
http://www.wikidata.org/entity/Q3630512,Autoleone,,guerriero nella mitologia greca
http://www.wikidata.org/entity/Q463107,Autolico,,nonno di Odisseo nella mitologia greca
http://www.wikidata.org/entity/Q4056272,Autolico,,
http://www.wikidata.org/entity/Q3630519,Autolita,,"personaggio della mitologia greca, moglie di Metaponto"
http://www.wikidata.org/entity/Q787120,Automate,,figlia di Danao
http://www.wikidata.org/entity/Q772808,Automedonte,,"personaggio della mitologia greca, figlio di Diore"
http://www.wikidata.org/entity/Q787454,Automedonte,,
http://www.wikidata.org/entity/Q2872677,Automedusa,,"personaggio della mitologia greca, figlia di Alcatoo re di Megara e madre di Iolao"
http://www.wikidata.org/entity/Q787455,Automene,,
http://www.wikidata.org/entity/Q94072,Autonoe,,"personaggio della mitologia greca, figlia di Cadmo e Armonia e madre di Atteone"
http://www.wikidata.org/entity/Q787996,Autonoe,,"personaggio della mitologia greca, figlia di Danao"
http://www.wikidata.org/entity/Q12898908,Autonoe,,Nereide della mitologia greca
http://www.wikidata.org/entity/Q19704361,Autonoe,,
http://www.wikidata.org/entity/Q55978780,Autonoe,,
http://www.wikidata.org/entity/Q4056376,Autonoo,,"personaggio della mitologia greca, figlio di Melaneo"
http://www.wikidata.org/entity/Q55978959,Autonoo,,
http://www.wikidata.org/entity/Q55978993,Autonoo,,
http://www.wikidata.org/entity/Q15784800,Autuco,,
http://www.wikidata.org/entity/Q12873066,Azae,,
http://www.wikidata.org/entity/Q793560,Azano,Azante,re di Arcadia nella mitologia greca
http://www.wikidata.org/entity/Q12873065,Azeo,,"re di Orcomeno nella mitologia greca, figlio di Climeno"
http://www.wikidata.org/entity/Q55999230,Azoro,,
http://www.wikidata.org/entity/Q13101643,Babilone,,"personaggio della mitologia greca, figlio di Belo"
http://www.wikidata.org/entity/Q2878101,Babys,Babi,"satiro della mitologia greca, fratello di Marsia"
http://www.wikidata.org/entity/Q804274,Bacchide,Bacchiade,"re di Corinto nella mitologia greca, figlio di Primnide"
http://www.wikidata.org/entity/Q3633094,Baio,,
http://www.wikidata.org/entity/Q22965398,Balburo,,
http://www.wikidata.org/entity/Q3633303,Baleo,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q22002221,Banauro,,
http://www.wikidata.org/entity/Q12874311,Bargaso,,
http://www.wikidata.org/entity/Q22965401,Barge,,
http://www.wikidata.org/entity/Q3634969,Bargilo,,
http://www.wikidata.org/entity/Q5721807,Basilo,,"re di Argo nella mitologia greca, figlio di Lirco"
http://www.wikidata.org/entity/Q126319,Batea,,"personaggio della mitologia greca, figlia di Teucro"
http://www.wikidata.org/entity/Q24199528,Baticle,,
http://www.wikidata.org/entity/Q3636218,Batone,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q791446,Batto,,"personaggio della mitologia greca, pastore di Pilo"
http://www.wikidata.org/entity/Q409834,Batto I di Cirene,,fondatore e primo re di Cirene
http://www.wikidata.org/entity/Q239633,Baubo,"Βαυβώ, Baubò",divinità minore della mitologia greca
http://www.wikidata.org/entity/Q23034980,Bauci,,"personaggio della mitologia greca, sposa di Filemone"
http://www.wikidata.org/entity/Q63223565,Bebo,,
http://www.wikidata.org/entity/Q2929565,Bebricio,,"personaggio della mitologia greca, re di Spagna"
http://www.wikidata.org/entity/Q56056974,Belate,,
http://www.wikidata.org/entity/Q36373066,Bellero,,"personaggio della mitologia greca, ucciso da Bellerofonte"
http://www.wikidata.org/entity/Q189872,Bellerofonte,Ipponoo,eroe della mitologia greca
http://www.wikidata.org/entity/Q617753,Belo,,"personaggio della mitologia greca, figlio di Poseidone e di Libia"
http://www.wikidata.org/entity/Q26611664,Belo,,"personaggio della mitologia greca, figlio di Poseidone e di Agamede"
http://www.wikidata.org/entity/Q3637851,Belone,,
http://www.wikidata.org/entity/Q2715013,Beoto,Beozio,"personaggio della mitologia greca, figlio di Poseidone e gemello di Eolo"
http://www.wikidata.org/entity/Q18018814,Beoto,,"personaggio della mitologia greca, figlio di Itono"
http://www.wikidata.org/entity/Q12748856,Beozia,,
http://www.wikidata.org/entity/Q29788497,Berea,,"personaggio della mitologia greca, eponima della città di Berea"
http://www.wikidata.org/entity/Q4891287,Beres,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q826972,Beroe,,"personaggio della mitologia greca, nutrice di Semele"
http://www.wikidata.org/entity/Q56064712,Beroe,,
http://www.wikidata.org/entity/Q4902538,Bianna,,
http://www.wikidata.org/entity/Q855509,Biante,,"re di Argo nella mitologia greca, figlio di Amitaone"
http://www.wikidata.org/entity/Q124853399,Biante,,"personaggio della mitologia greca, soldato di Nestore"
http://www.wikidata.org/entity/Q15736227,Biante,,"personaggio della mitologia greca, figlio di Priamo"
http://www.wikidata.org/entity/Q2900876,Biante,,"re di Megara nella mitologia greca, figlio di Lelego"
http://www.wikidata.org/entity/Q124853382,Biante,,
http://www.wikidata.org/entity/Q124852972,Biate,,
http://www.wikidata.org/entity/Q855426,Biblide,"Bibli, Byblis","personaggio della mitologia greca, figlia di Mileto"
http://www.wikidata.org/entity/Q855440,Bienore,,centauro della mitologia greca
http://www.wikidata.org/entity/Q16532587,Bienore,Bianore,personaggio dell'Iliade
http://www.wikidata.org/entity/Q20190363,Biostrofe,,
http://www.wikidata.org/entity/Q136512552,Bisalte,,"personaggio della mitologia greca, figlio di Helios e Gea"
http://www.wikidata.org/entity/Q3563229,Bisalte,,"personaggio della mitologia greca, padre di Teofane"
http://www.wikidata.org/entity/Q56246020,Bisno,,
http://www.wikidata.org/entity/Q372562,Bissa,,
http://www.wikidata.org/entity/Q56246129,Bisto,Bita,
http://www.wikidata.org/entity/Q16823358,Bistone,,
http://www.wikidata.org/entity/Q59191007,Bitea,,
http://www.wikidata.org/entity/Q56099053,Bitia,,
http://www.wikidata.org/entity/Q29165739,Bitino,,
http://www.wikidata.org/entity/Q29789169,Bitone,,"personaggio della mitologia greca, fratello di Cleobi"
http://www.wikidata.org/entity/Q3640600,Bize,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q56098918,Bizia,,
http://www.wikidata.org/entity/Q56246406,Bizino,Bizeno,
http://www.wikidata.org/entity/Q56099564,Blaniro,,
http://www.wikidata.org/entity/Q56099929,Blia,,
http://www.wikidata.org/entity/Q56101095,Boio,,
http://www.wikidata.org/entity/Q4945757,Bormo,Borimo,
http://www.wikidata.org/entity/Q894062,Boro,,"personaggio della mitologia greca, padre di Festo"
http://www.wikidata.org/entity/Q894066,Boro,,"personaggio della mitologia greca, figlio di Periere"
http://www.wikidata.org/entity/Q894065,Boro,,"personaggio della mitologia greca, figlio di Pentilo"
http://www.wikidata.org/entity/Q894618,Botachos,,
http://www.wikidata.org/entity/Q4948789,Botre,,
http://www.wikidata.org/entity/Q4095839,Branco,,"personaggio della mitologia greca, eroe di Mileto amato da Apollo"
http://www.wikidata.org/entity/Q4095840,Branco,,"personaggio della mitologia greca, padre di Cercione"
http://www.wikidata.org/entity/Q56125227,Branco,,
http://www.wikidata.org/entity/Q3643742,Branga,,
http://www.wikidata.org/entity/Q105703798,Bremone,,
http://www.wikidata.org/entity/Q3644221,Bremusa,,
http://www.wikidata.org/entity/Q3644279,Brento,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q56152551,Bretano,"Brettano, Bretanno",
http://www.wikidata.org/entity/Q56152419,Bretto,,
http://www.wikidata.org/entity/Q5733718,Briaca,,"personaggio della mitologia greca, figlio di Eginete"
http://www.wikidata.org/entity/Q813558,Brice,Bebrice,figlia di Danao
http://www.wikidata.org/entity/Q56162726,Brille,,
http://www.wikidata.org/entity/Q734411,Brise,,"personaggio della mitologia greca, padre di Briseide"
http://www.wikidata.org/entity/Q244318,Briseide,,"personaggio della mitologia greca, figlia di Brise"
